user_id,item_id,category_id,behavior,timestamp,time,date,hour,weekday,is_workday
177569,4271509,4690421,cart,1511789265,2017-11-27 13:27:45,2017-11-27,13,0,1
302768,4389474,3607361,pv,1512243911,2017-12-02 19:45:11,2017-12-02,19,5,0
863001,5075228,2720496,pv,1511688492,2017-11-26 09:28:12,2017-11-26,9,6,0
729848,1710379,1312642,pv,1512009602,2017-11-30 02:40:02,2017-11-30,2,3,1
658798,818316,2551049,pv,1512004949,2017-11-30 01:22:29,2017-11-30,1,3,1
863464,2052174,2885642,pv,1512203014,2017-12-02 08:23:34,2017-12-02,8,5,0
343450,4889192,4170419,pv,1511594609,2017-11-25 07:23:29,2017-11-25,7,5,0
486738,584816,2462567,pv,1511793667,2017-11-27 14:41:07,2017-11-27,14,0,1
253254,200003,4756105,fav,1512312793,2017-12-03 14:53:13,2017-12-03,14,6,0
434339,2989618,4664549,pv,1512134819,2017-12-01 13:26:59,2017-12-01,13,4,1
186875,5031632,1419417,pv,1512102479,2017-12-01 04:27:59,2017-12-01,4,4,1
234293,725302,4434812,pv,1511670600,2017-11-26 04:30:00,2017-11-26,4,6,0
23818,2862816,3909718,pv,1512092723,2017-12-01 01:45:23,2017-12-01,1,4,1
937730,1194626,3465932,pv,1511751262,2017-11-27 02:54:22,2017-11-27,2,0,1
231810,1092062,2476560,pv,1511620306,2017-11-25 14:31:46,2017-11-25,14,5,0
227953,5136640,1320293,pv,1511791628,2017-11-27 14:07:08,2017-11-27,14,0,1
911134,5065314,3595690,pv,1511700090,2017-11-26 12:41:30,2017-11-26,12,6,0
467604,1889885,1320293,pv,1512293826,2017-12-03 09:37:06,2017-12-03,9,6,0
263336,5118799,2885642,pv,1511705402,2017-11-26 14:10:02,2017-11-26,14,6,0
806515,2961309,722945,pv,1511764679,2017-11-27 06:37:59,2017-11-27,6,0,1
502194,1275702,4756105,cart,1512222197,2017-12-02 13:43:17,2017-12-02,13,5,0
551620,833952,5053508,pv,1512178108,2017-12-02 01:28:28,2017-12-02,1,5,0
674917,2193079,1464116,pv,1512217898,2017-12-02 12:31:38,2017-12-02,12,5,0
149014,2237994,4170419,cart,1512195650,2017-12-02 06:20:50,2017-12-02,6,5,0
236528,992104,4282670,pv,1512295319,2017-12-03 10:01:59,2017-12-03,10,6,0
178528,1398966,3607361,pv,1511794435,2017-11-27 14:53:55,2017-11-27,14,0,1
158644,2327139,2131531,pv,1511794779,2017-11-27 14:59:39,2017-11-27,14,0,1
302478,4345866,344833,pv,1512273740,2017-12-03 04:02:20,2017-12-03,4,6,0
833468,780083,3738615,pv,1512143843,2017-12-01 15:57:23,2017-12-01,15,4,1
713319,889310,1431810,pv,1511713532,2017-11-26 16:25:32,2017-11-26,16,6,0
918697,4795828,2355072,pv,1511655652,2017-11-26 00:20:52,2017-11-26,0,6,0
613387,1966588,50601,cart,1512270088,2017-12-03 03:01:28,2017-12-03,3,6,0
16708,1275417,3738615,pv,1511664530,2017-11-26 02:48:50,2017-11-26,2,6,0
378063,1970299,411153,pv,1511575118,2017-11-25 01:58:38,2017-11-25,1,5,0
618067,1367487,2735466,pv,1511962785,2017-11-29 13:39:45,2017-11-29,13,2,1
801244,4082640,2578647,pv,1512124438,2017-12-01 10:33:58,2017-12-01,10,4,1
505568,2610699,2640118,pv,1511691608,2017-11-26 10:20:08,2017-11-26,10,6,0
680180,1998180,4312292,pv,1511613992,2017-11-25 12:46:32,2017-11-25,12,5,0
109918,1288036,366112,buy,1512228824,2017-12-02 15:33:44,2017-12-02,15,5,0
979069,4028670,2355072,pv,1511861658,2017-11-28 09:34:18,2017-11-28,9,1,1
172316,4467170,2520377,pv,1512142509,2017-12-01 15:35:09,2017-12-01,15,4,1
582153,4074749,4672807,pv,1512020633,2017-11-30 05:43:53,2017-11-30,5,3,1
730963,4823794,4339722,pv,1511568173,2017-11-25 00:02:53,2017-11-25,0,5,0
698326,1550732,2355072,pv,1512286302,2017-12-03 07:31:42,2017-12-03,7,6,0
432812,2118890,4672807,cart,1511881048,2017-11-28 14:57:28,2017-11-28,14,1,1
573013,1383355,2735466,pv,1512197504,2017-12-02 06:51:44,2017-12-02,6,5,0
173967,1282510,2520377,pv,1512141479,2017-12-01 15:17:59,2017-12-01,15,4,1
732255,510038,3366905,pv,1511705487,2017-11-26 14:11:27,2017-11-26,14,6,0
696394,2766316,2939262,pv,1512192549,2017-12-02 05:29:09,2017-12-02,5,5,0
960158,4080643,4780547,pv,1512197425,2017-12-02 06:50:25,2017-12-02,6,5,0
853457,2551163,3950077,pv,1512102898,2017-12-01 04:34:58,2017-12-01,4,4,1
951979,1056209,2735466,pv,1511684204,2017-11-26 08:16:44,2017-11-26,8,6,0
573348,2915258,4022701,pv,1512198448,2017-12-02 07:07:28,2017-12-02,7,5,0
299097,1656401,2774299,pv,1512261009,2017-12-03 00:30:09,2017-12-03,0,6,0
911868,4742498,4051859,pv,1511758226,2017-11-27 04:50:26,2017-11-27,4,0,1
804117,3271889,3795340,pv,1512166067,2017-12-01 22:07:47,2017-12-01,22,4,1
61962,3993730,553365,pv,1512019791,2017-11-30 05:29:51,2017-11-30,5,3,1
103400,2541613,2131531,pv,1511589886,2017-11-25 06:04:46,2017-11-25,6,5,0
125679,4334796,810632,pv,1512271494,2017-12-03 03:24:54,2017-12-03,3,6,0
787950,3198602,4756105,pv,1511998134,2017-11-29 23:28:54,2017-11-29,23,2,1
49678,2510887,4756105,pv,1511788362,2017-11-27 13:12:42,2017-11-27,13,0,1
31502,3615786,4145813,cart,1512031219,2017-11-30 08:40:19,2017-11-30,8,3,1
214127,2601044,2735466,pv,1511733749,2017-11-26 22:02:29,2017-11-26,22,6,0
310066,264017,2181935,pv,1512016053,2017-11-30 04:27:33,2017-11-30,4,3,1
840573,4824629,1029459,pv,1512223077,2017-12-02 13:57:57,2017-12-02,13,5,0
789083,3419199,2939262,pv,1511622296,2017-11-25 15:04:56,2017-11-25,15,5,0
900080,2980501,3303026,pv,1511975418,2017-11-29 17:10:18,2017-11-29,17,2,1
812236,4524830,4357323,pv,1512309147,2017-12-03 13:52:27,2017-12-03,13,6,0
439914,1168649,570735,cart,1511607459,2017-11-25 10:57:39,2017-11-25,10,5,0
852473,3377433,1051370,pv,1511791328,2017-11-27 14:02:08,2017-11-27,14,0,1
371657,2008937,149192,pv,1511924914,2017-11-29 03:08:34,2017-11-29,3,2,1
979418,3835233,982926,pv,1511699992,2017-11-26 12:39:52,2017-11-26,12,6,0
631108,2308899,982926,pv,1512233073,2017-12-02 16:44:33,2017-12-02,16,5,0
585622,4161511,2923541,pv,1512016554,2017-11-30 04:35:54,2017-11-30,4,3,1
154386,4963109,643752,pv,1512223936,2017-12-02 14:12:16,2017-12-02,14,5,0
191726,3359999,846990,pv,1511614631,2017-11-25 12:57:11,2017-11-25,12,5,0
125972,2935487,3065645,pv,1512301677,2017-12-03 11:47:57,2017-12-03,11,6,0
668785,4245112,3738615,pv,1512117091,2017-12-01 08:31:31,2017-12-01,8,4,1
60324,1837928,1568197,pv,1511617642,2017-11-25 13:47:22,2017-11-25,13,5,0
437246,4949328,3607361,cart,1512019666,2017-11-30 05:27:46,2017-11-30,5,3,1
704605,5038864,4145813,pv,1511856199,2017-11-28 08:03:19,2017-11-28,8,1,1
883491,2677990,3898483,pv,1512128630,2017-12-01 11:43:50,2017-12-01,11,4,1
248059,1888253,982926,cart,1511573666,2017-11-25 01:34:26,2017-11-25,1,5,0
14401,2596088,573847,pv,1511585488,2017-11-25 04:51:28,2017-11-25,4,5,0
557206,1296798,982926,pv,1512210294,2017-12-02 10:24:54,2017-12-02,10,5,0
481155,2655782,4170419,pv,1511848650,2017-11-28 05:57:30,2017-11-28,5,1,1
810032,1545253,322167,pv,1511619553,2017-11-25 14:19:13,2017-11-25,14,5,0
56432,4988558,906800,pv,1511965557,2017-11-29 14:25:57,2017-11-29,14,2,1
400123,1671235,4181361,pv,1511997796,2017-11-29 23:23:16,2017-11-29,23,2,1
237073,2532870,2342116,fav,1511932108,2017-11-29 05:08:28,2017-11-29,5,2,1
975179,4986257,2520377,pv,1512017749,2017-11-30 04:55:49,2017-11-30,4,3,1
21948,4018082,2644484,pv,1511602364,2017-11-25 09:32:44,2017-11-25,9,5,0
938309,3663248,3190175,pv,1511858576,2017-11-28 08:42:56,2017-11-28,8,1,1
214812,3289309,4756105,pv,1511779409,2017-11-27 10:43:29,2017-11-27,10,0,1
2523,2117340,3736316,cart,1511702464,2017-11-26 13:21:04,2017-11-26,13,6,0
135116,3462233,3123187,pv,1512193196,2017-12-02 05:39:56,2017-12-02,5,5,0
183730,1800433,3400167,pv,1511946003,2017-11-29 09:00:03,2017-11-29,9,2,1
235916,2556201,4801426,pv,1512200678,2017-12-02 07:44:38,2017-12-02,7,5,0
674448,3736984,1457367,pv,1512273531,2017-12-03 03:58:51,2017-12-03,3,6,0
723917,105171,1447685,pv,1511675797,2017-11-26 05:56:37,2017-11-26,5,6,0
608477,1104177,1249761,pv,1511961253,2017-11-29 13:14:13,2017-11-29,13,2,1
738893,1645575,3607361,pv,1512084787,2017-11-30 23:33:07,2017-11-30,23,3,1
174674,4707617,4238676,pv,1512224400,2017-12-02 14:20:00,2017-12-02,14,5,0
529476,4778901,4962280,pv,1511798555,2017-11-27 16:02:35,2017-11-27,16,0,1
777915,4064974,1817004,pv,1512134583,2017-12-01 13:23:03,2017-12-01,13,4,1
828709,1319719,4756105,pv,1511797680,2017-11-27 15:48:00,2017-11-27,15,0,1
887557,38909,2920476,pv,1511966651,2017-11-29 14:44:11,2017-11-29,14,2,1
306871,2810814,1575622,pv,1511760124,2017-11-27 05:22:04,2017-11-27,5,0,1
344255,924250,2355072,pv,1512055389,2017-11-30 15:23:09,2017-11-30,15,3,1
689857,240034,1080785,pv,1511792598,2017-11-27 14:23:18,2017-11-27,14,0,1
211752,618558,982926,pv,1512308131,2017-12-03 13:35:31,2017-12-03,13,6,0
516785,335199,3002561,pv,1511764618,2017-11-27 06:36:58,2017-11-27,6,0,1
740916,1600478,4606718,pv,1511794515,2017-11-27 14:55:15,2017-11-27,14,0,1
80883,3974696,5030562,pv,1511713058,2017-11-26 16:17:38,2017-11-26,16,6,0
791620,1587858,4801426,buy,1511587669,2017-11-25 05:27:49,2017-11-25,5,5,0
616401,3259175,3081594,pv,1512004547,2017-11-30 01:15:47,2017-11-30,1,3,1
597053,3964493,4993094,pv,1511685901,2017-11-26 08:45:01,2017-11-26,8,6,0
529851,1665375,2331312,pv,1512146441,2017-12-01 16:40:41,2017-12-01,16,4,1
928042,3938621,88511,pv,1511870170,2017-11-28 11:56:10,2017-11-28,11,1,1
493994,1707060,3065645,cart,1512261684,2017-12-03 00:41:24,2017-12-03,0,6,0
214791,59872,634390,pv,1512146855,2017-12-01 16:47:35,2017-12-01,16,4,1
675143,3234000,4690421,pv,1512278513,2017-12-03 05:21:53,2017-12-03,5,6,0
462721,2927131,4167958,pv,1512316028,2017-12-03 15:47:08,2017-12-03,15,6,0
640215,2994621,2131531,pv,1512132138,2017-12-01 12:42:18,2017-12-01,12,4,1
322370,3964583,800581,pv,1512137765,2017-12-01 14:16:05,2017-12-01,14,4,1
243436,801409,3607361,pv,1512183539,2017-12-02 02:58:59,2017-12-02,2,5,0
59128,2669572,3874527,pv,1512217314,2017-12-02 12:21:54,2017-12-02,12,5,0
884356,885806,4901188,pv,1512018045,2017-11-30 05:00:45,2017-11-30,5,3,1
45508,3599455,154040,pv,1511674409,2017-11-26 05:33:29,2017-11-26,5,6,0
882522,2430193,2982027,pv,1512231365,2017-12-02 16:16:05,2017-12-02,16,5,0
362742,29863,4756105,pv,1512163015,2017-12-01 21:16:55,2017-12-01,21,4,1
169394,879537,3645362,pv,1511979140,2017-11-29 18:12:20,2017-11-29,18,2,1
610285,4590702,3346906,pv,1512059624,2017-11-30 16:33:44,2017-11-30,16,3,1
71857,3094671,3248072,pv,1512255718,2017-12-02 23:01:58,2017-12-02,23,5,0
518737,849914,3209590,pv,1512187988,2017-12-02 04:13:08,2017-12-02,4,5,0
537416,2798755,4708262,pv,1512304798,2017-12-03 12:39:58,2017-12-03,12,6,0
438169,1930290,383749,pv,1511869523,2017-11-28 11:45:23,2017-11-28,11,1,1
891095,2512236,4254099,fav,1511675477,2017-11-26 05:51:17,2017-11-26,5,6,0
639856,4379065,920038,pv,1512268304,2017-12-03 02:31:44,2017-12-03,2,6,0
94382,694929,450901,pv,1512274824,2017-12-03 04:20:24,2017-12-03,4,6,0
468223,1416308,2772071,pv,1512128815,2017-12-01 11:46:55,2017-12-01,11,4,1
622709,1253992,3158249,pv,1512050576,2017-11-30 14:02:56,2017-11-30,14,3,1
610977,4572801,84264,pv,1512296599,2017-12-03 10:23:19,2017-12-03,10,6,0
701347,2740101,4533189,pv,1512086502,2017-12-01 00:01:42,2017-12-01,0,4,1
192603,865981,2072473,pv,1511704843,2017-11-26 14:00:43,2017-11-26,14,6,0
776595,3939781,238434,pv,1511792956,2017-11-27 14:29:16,2017-11-27,14,0,1
445446,3960529,4540978,fav,1511926910,2017-11-29 03:41:50,2017-11-29,3,2,1
597886,1386064,2939262,pv,1511615535,2017-11-25 13:12:15,2017-11-25,13,5,0
302255,2751412,154040,pv,1511651476,2017-11-25 23:11:16,2017-11-25,23,5,0
783312,2374202,3191556,pv,1512278028,2017-12-03 05:13:48,2017-12-03,5,6,0
156302,1494221,4357323,cart,1512047188,2017-11-30 13:06:28,2017-11-30,13,3,1
974173,4476449,4756105,pv,1512134653,2017-12-01 13:24:13,2017-12-01,13,4,1
993158,3496256,211810,pv,1512030319,2017-11-30 08:25:19,2017-11-30,8,3,1
544082,5135586,4357323,pv,1512226179,2017-12-02 14:49:39,2017-12-02,14,5,0
552448,1323963,2156156,pv,1512049857,2017-11-30 13:50:57,2017-11-30,13,3,1
863590,2367536,1725572,pv,1511783818,2017-11-27 11:56:58,2017-11-27,11,0,1
717916,1999989,3674869,pv,1511831812,2017-11-28 01:16:52,2017-11-28,1,1,1
354036,1117157,3736316,pv,1512104742,2017-12-01 05:05:42,2017-12-01,5,4,1
447357,4053633,2520377,pv,1511842727,2017-11-28 04:18:47,2017-11-28,4,1,1
465689,2058575,989763,pv,1512192614,2017-12-02 05:30:14,2017-12-02,5,5,0
345354,4402546,4565874,pv,1511970476,2017-11-29 15:47:56,2017-11-29,15,2,1
70040,3518158,3367924,pv,1512093095,2017-12-01 01:51:35,2017-12-01,1,4,1
412603,2656229,4244487,pv,1512316617,2017-12-03 15:56:57,2017-12-03,15,6,0
943497,3841148,4756105,pv,1512051361,2017-11-30 14:16:01,2017-11-30,14,3,1
30142,3154163,4145813,pv,1511968605,2017-11-29 15:16:45,2017-11-29,15,2,1
883287,4732785,2290623,pv,1511668642,2017-11-26 03:57:22,2017-11-26,3,6,0
347029,335009,3779986,pv,1512045177,2017-11-30 12:32:57,2017-11-30,12,3,1
874631,2928905,2520771,pv,1511971571,2017-11-29 16:06:11,2017-11-29,16,2,1
639857,642845,4145813,pv,1512124146,2017-12-01 10:29:06,2017-12-01,10,4,1
188870,4974842,4145813,pv,1512198882,2017-12-02 07:14:42,2017-12-02,7,5,0
165496,3917035,2355072,pv,1511760078,2017-11-27 05:21:18,2017-11-27,5,0,1
931079,3734242,2355072,buy,1511785812,2017-11-27 12:30:12,2017-11-27,12,0,1
787441,4328010,982926,cart,1511601007,2017-11-25 09:10:07,2017-11-25,9,5,0
139564,182419,3767409,pv,1511990140,2017-11-29 21:15:40,2017-11-29,21,2,1
818981,1317214,2440115,pv,1512170709,2017-12-01 23:25:09,2017-12-01,23,4,1
121684,2659235,2733371,pv,1511670663,2017-11-26 04:31:03,2017-11-26,4,6,0
589344,2541134,570735,pv,1511623379,2017-11-25 15:22:59,2017-11-25,15,5,0
819771,2918491,3002561,pv,1512038113,2017-11-30 10:35:13,2017-11-30,10,3,1
559855,432385,3002561,pv,1511684533,2017-11-26 08:22:13,2017-11-26,8,6,0
105566,1396732,2096639,pv,1512281449,2017-12-03 06:10:49,2017-12-03,6,6,0
951079,434392,4217906,cart,1511835296,2017-11-28 02:14:56,2017-11-28,2,1,1
648709,4621164,2634918,cart,1512173684,2017-12-02 00:14:44,2017-12-02,0,5,0
103509,469548,1464116,pv,1511709243,2017-11-26 15:14:03,2017-11-26,15,6,0
12724,4112820,3299155,pv,1512199750,2017-12-02 07:29:10,2017-12-02,7,5,0
629359,1947950,1729993,pv,1511664885,2017-11-26 02:54:45,2017-11-26,2,6,0
361814,1296095,4918438,pv,1512136221,2017-12-01 13:50:21,2017-12-01,13,4,1
803802,4521202,1787510,pv,1511748427,2017-11-27 02:07:07,2017-11-27,2,0,1
26073,2304969,4697972,pv,1511962518,2017-11-29 13:35:18,2017-11-29,13,2,1
845607,3837782,200278,pv,1512261035,2017-12-03 00:30:35,2017-12-03,0,6,0
322767,4008575,4756105,pv,1512128625,2017-12-01 11:43:45,2017-12-01,11,4,1
412509,1247069,1051370,cart,1511879088,2017-11-28 14:24:48,2017-11-28,14,1,1
224538,3619101,3299155,pv,1511875833,2017-11-28 13:30:33,2017-11-28,13,1,1
263083,3305325,2217187,pv,1511611091,2017-11-25 11:58:11,2017-11-25,11,5,0
9875,3759183,4756105,pv,1511853445,2017-11-28 07:17:25,2017-11-28,7,1,1
844209,5160178,4022701,pv,1511840192,2017-11-28 03:36:32,2017-11-28,3,1,1
519920,2447993,2462567,pv,1511734678,2017-11-26 22:17:58,2017-11-26,22,6,0
243675,3873539,904454,pv,1512168144,2017-12-01 22:42:24,2017-12-01,22,4,1
442512,72369,1080785,pv,1511797708,2017-11-27 15:48:28,2017-11-27,15,0,1
672751,202159,2355072,pv,1511715132,2017-11-26 16:52:12,2017-11-26,16,6,0
310960,1375489,883960,cart,1512050191,2017-11-30 13:56:31,2017-11-30,13,3,1
745907,3615285,3002561,pv,1512109732,2017-12-01 06:28:52,2017-12-01,6,4,1
326575,2349324,3343024,pv,1511956702,2017-11-29 11:58:22,2017-11-29,11,2,1
112381,1533451,2535352,pv,1511952517,2017-11-29 10:48:37,2017-11-29,10,2,1
1335,2386267,2558244,pv,1511843600,2017-11-28 04:33:20,2017-11-28,4,1,1
631009,1280072,1050007,pv,1511782500,2017-11-27 11:35:00,2017-11-27,11,0,1
439442,422472,285583,cart,1512107390,2017-12-01 05:49:50,2017-12-01,5,4,1
1000484,264220,1464116,pv,1512302368,2017-12-03 11:59:28,2017-12-03,11,6,0
116942,2642113,941706,pv,1512022919,2017-11-30 06:21:59,2017-11-30,6,3,1
31151,3998985,960102,pv,1511611398,2017-11-25 12:03:18,2017-11-25,12,5,0
568278,1503702,4756105,pv,1511572065,2017-11-25 01:07:45,2017-11-25,1,5,0
797005,3748258,4801426,pv,1511923224,2017-11-29 02:40:24,2017-11-29,2,2,1
286173,3408074,1051370,pv,1511590438,2017-11-25 06:13:58,2017-11-25,6,5,0
683240,159163,4181361,pv,1511622784,2017-11-25 15:13:04,2017-11-25,15,5,0
674699,381397,2926020,pv,1512169870,2017-12-01 23:11:10,2017-12-01,23,4,1
271105,2045441,4756105,cart,1511875821,2017-11-28 13:30:21,2017-11-28,13,1,1
259961,1066843,4690421,cart,1512284379,2017-12-03 06:59:39,2017-12-03,6,6,0
427683,2304602,1356170,cart,1511988860,2017-11-29 20:54:20,2017-11-29,20,2,1
976049,2855542,2892802,pv,1512118907,2017-12-01 09:01:47,2017-12-01,9,4,1
760728,127801,1488813,pv,1511943729,2017-11-29 08:22:09,2017-11-29,8,2,1
176447,3729266,703487,pv,1512006691,2017-11-30 01:51:31,2017-11-30,1,3,1
483293,2484289,149192,pv,1512208353,2017-12-02 09:52:33,2017-12-02,9,5,0
907689,5017674,2735466,pv,1512290404,2017-12-03 08:40:04,2017-12-03,8,6,0
463310,2283195,3398567,pv,1512123462,2017-12-01 10:17:42,2017-12-01,10,4,1
896458,222876,1154246,pv,1512227887,2017-12-02 15:18:07,2017-12-02,15,5,0
97317,4033792,4756105,pv,1512299859,2017-12-03 11:17:39,2017-12-03,11,6,0
160806,2154381,3720767,pv,1512125185,2017-12-01 10:46:25,2017-12-01,10,4,1
189209,1830096,2735466,pv,1512273362,2017-12-03 03:56:02,2017-12-03,3,6,0
826820,1600648,1249761,pv,1512217528,2017-12-02 12:25:28,2017-12-02,12,5,0
100941,3748665,982926,pv,1512262053,2017-12-03 00:47:33,2017-12-03,0,6,0
822270,2735462,1250975,pv,1511853318,2017-11-28 07:15:18,2017-11-28,7,1,1
1005178,3901776,411153,pv,1512298687,2017-12-03 10:58:07,2017-12-03,10,6,0
412581,2976650,2520771,pv,1512284385,2017-12-03 06:59:45,2017-12-03,6,6,0
933085,249479,4697972,pv,1511948611,2017-11-29 09:43:31,2017-11-29,9,2,1
419209,2402442,2754205,pv,1511673164,2017-11-26 05:12:44,2017-11-26,5,6,0
648415,2491669,4697972,pv,1511604964,2017-11-25 10:16:04,2017-11-25,10,5,0
313811,4888449,3607361,pv,1512197082,2017-12-02 06:44:42,2017-12-02,6,5,0
227788,2919764,1464116,pv,1511997823,2017-11-29 23:23:43,2017-11-29,23,2,1
152859,551828,1349561,pv,1512274136,2017-12-03 04:08:56,2017-12-03,4,6,0
874112,3446878,160181,pv,1512307007,2017-12-03 13:16:47,2017-12-03,13,6,0
220029,2908505,982926,pv,1511600900,2017-11-25 09:08:20,2017-11-25,9,5,0
790253,1189073,384755,pv,1511578146,2017-11-25 02:49:06,2017-11-25,2,5,0
331598,5061625,3940352,cart,1511919362,2017-11-29 01:36:02,2017-11-29,1,2,1
469197,347795,4145813,pv,1512198996,2017-12-02 07:16:36,2017-12-02,7,5,0
798397,1247106,1973012,buy,1511950503,2017-11-29 10:15:03,2017-11-29,10,2,1
446292,1262232,285583,pv,1511605198,2017-11-25 10:19:58,2017-11-25,10,5,0
678345,4056021,982926,pv,1512023042,2017-11-30 06:24:02,2017-11-30,6,3,1
332171,707831,238434,pv,1511881307,2017-11-28 15:01:47,2017-11-28,15,1,1
914014,588648,2355072,pv,1511838098,2017-11-28 03:01:38,2017-11-28,3,1,1
109082,3092680,4145813,pv,1512109709,2017-12-01 06:28:29,2017-12-01,6,4,1
420949,2170375,2520377,pv,1512121482,2017-12-01 09:44:42,2017-12-01,9,4,1
88391,2362200,1275696,pv,1511877811,2017-11-28 14:03:31,2017-11-28,14,1,1
412977,4460290,2355072,pv,1511859562,2017-11-28 08:59:22,2017-11-28,8,1,1
65048,4756124,1102540,pv,1511788207,2017-11-27 13:10:07,2017-11-27,13,0,1
651377,4974275,2355072,pv,1512107713,2017-12-01 05:55:13,2017-12-01,5,4,1
25990,1405571,4145813,pv,1512027752,2017-11-30 07:42:32,2017-11-30,7,3,1
358464,2333160,3252144,pv,1511615978,2017-11-25 13:19:38,2017-11-25,13,5,0
729374,3506815,4145813,pv,1511690088,2017-11-26 09:54:48,2017-11-26,9,6,0
458066,3924760,3607361,pv,1511686731,2017-11-26 08:58:51,2017-11-26,8,6,0
626599,1941837,3738615,pv,1512284768,2017-12-03 07:06:08,2017-12-03,7,6,0
921601,2076506,3598912,cart,1511579887,2017-11-25 03:18:07,2017-11-25,3,5,0
64374,4633612,982926,cart,1512112223,2017-12-01 07:10:23,2017-12-01,7,4,1
460114,740144,3002561,pv,1512038046,2017-11-30 10:34:06,2017-11-30,10,3,1
161220,2363750,3692903,pv,1512294018,2017-12-03 09:40:18,2017-12-03,9,6,0
518000,2047836,4834913,pv,1511878349,2017-11-28 14:12:29,2017-11-28,14,1,1
946197,2085081,2885642,pv,1512212940,2017-12-02 11:09:00,2017-12-02,11,5,0
723323,1204785,2476560,pv,1512222195,2017-12-02 13:43:15,2017-12-02,13,5,0
220862,1615928,3194735,pv,1511624647,2017-11-25 15:44:07,2017-11-25,15,5,0
657731,2288075,982926,pv,1512291119,2017-12-03 08:51:59,2017-12-03,8,6,0
523199,2650476,4069500,pv,1511878461,2017-11-28 14:14:21,2017-11-28,14,1,1
75724,4158537,2520377,pv,1511865895,2017-11-28 10:44:55,2017-11-28,10,1,1
630980,1402604,982926,pv,1511651151,2017-11-25 23:05:51,2017-11-25,23,5,0
753563,126080,1158475,pv,1511697041,2017-11-26 11:50:41,2017-11-26,11,6,0
37705,4344847,545775,fav,1512204847,2017-12-02 08:54:07,2017-12-02,8,5,0
704518,1345206,1068933,cart,1512054661,2017-11-30 15:11:01,2017-11-30,15,3,1
132601,98340,2520377,pv,1512213657,2017-12-02 11:20:57,2017-12-02,11,5,0
247703,2423814,2304296,pv,1511614314,2017-11-25 12:51:54,2017-11-25,12,5,0
181296,4481325,4756105,pv,1511617369,2017-11-25 13:42:49,2017-11-25,13,5,0
89467,321644,982221,fav,1511867561,2017-11-28 11:12:41,2017-11-28,11,1,1
160358,2445536,22129,cart,1511926794,2017-11-29 03:39:54,2017-11-29,3,2,1
609405,4226707,338646,cart,1512181941,2017-12-02 02:32:21,2017-12-02,2,5,0
929069,4724525,3738615,pv,1512124851,2017-12-01 10:40:51,2017-12-01,10,4,1
297250,4022808,982926,pv,1512076348,2017-11-30 21:12:28,2017-11-30,21,3,1
318571,2939516,2096639,pv,1511961127,2017-11-29 13:12:07,2017-11-29,13,2,1
522115,2053106,2355072,pv,1511875485,2017-11-28 13:24:45,2017-11-28,13,1,1
249725,323821,4217906,pv,1511684262,2017-11-26 08:17:42,2017-11-26,8,6,0
89796,1963457,2465336,pv,1511609225,2017-11-25 11:27:05,2017-11-25,11,5,0
492300,153182,2520377,pv,1512227977,2017-12-02 15:19:37,2017-12-02,15,5,0
467785,2954311,982926,pv,1511703894,2017-11-26 13:44:54,2017-11-26,13,6,0
206640,3461184,4145813,pv,1512308108,2017-12-03 13:35:08,2017-12-03,13,6,0
744187,1305672,235534,pv,1512205481,2017-12-02 09:04:41,2017-12-02,9,5,0
144949,2914373,4672807,pv,1511706614,2017-11-26 14:30:14,2017-11-26,14,6,0
177715,2860525,4188178,pv,1511626910,2017-11-25 16:21:50,2017-11-25,16,5,0
754146,2171512,3826089,pv,1511974603,2017-11-29 16:56:43,2017-11-29,16,2,1
737248,904809,3720767,cart,1512136232,2017-12-01 13:50:32,2017-12-01,13,4,1
511979,2774282,2520377,pv,1512293852,2017-12-03 09:37:32,2017-12-03,9,6,0
246529,4477540,3320579,pv,1512254133,2017-12-02 22:35:33,2017-12-02,22,5,0
277610,2352116,4284875,pv,1512186075,2017-12-02 03:41:15,2017-12-02,3,5,0
869377,1067759,1879194,pv,1512225733,2017-12-02 14:42:13,2017-12-02,14,5,0
548011,3615290,1051370,fav,1511753426,2017-11-27 03:30:26,2017-11-27,3,0,1
733844,4527442,813789,pv,1512216709,2017-12-02 12:11:49,2017-12-02,12,5,0
823495,3603690,384755,pv,1511618472,2017-11-25 14:01:12,2017-11-25,14,5,0
199859,1723807,965809,pv,1512228582,2017-12-02 15:29:42,2017-12-02,15,5,0
216822,4859777,102272,buy,1511942080,2017-11-29 07:54:40,2017-11-29,7,2,1
530410,3251813,866301,pv,1511774541,2017-11-27 09:22:21,2017-11-27,9,0,1
12982,2628900,4391390,pv,1511697501,2017-11-26 11:58:21,2017-11-26,11,6,0
62186,1552668,2355072,pv,1511794197,2017-11-27 14:49:57,2017-11-27,14,0,1
129819,1202820,522951,cart,1511698492,2017-11-26 12:14:52,2017-11-26,12,6,0
399278,1698382,2004007,pv,1511845134,2017-11-28 04:58:54,2017-11-28,4,1,1
750575,4291138,2520377,pv,1511713817,2017-11-26 16:30:17,2017-11-26,16,6,0
443034,1929315,4784593,pv,1512258186,2017-12-02 23:43:06,2017-12-02,23,5,0
976651,1547557,4801426,cart,1511857076,2017-11-28 08:17:56,2017-11-28,8,1,1
171616,4120023,999755,pv,1511791835,2017-11-27 14:10:35,2017-11-27,14,0,1
