user_id,item_id,category_id,behavior,timestamp
165333,432741,2520771,pv,1511820192
63105,3099425,1090997,pv,1512288678
455092,1622490,715487,pv,1511598879
296161,464703,154040,pv,1511701331
377588,5105236,1312642,pv,1512138645
428347,3827789,3999977,pv,1511785150
382988,1360792,2247787,pv,1512125277
460440,173771,3738615,pv,1511626260
151883,420987,4756105,pv,1512201046
41546,2809634,4801438,pv,1511620269
501686,5022781,982926,pv,1511704564
511994,5076905,535180,pv,1511757240
850199,143640,4145813,pv,1511934122
234413,966869,4145813,pv,1511620959
658735,3019860,3607361,pv,1512129509
163428,4265797,982926,cart,1512096258
895008,3229777,2321441,pv,1512237126
961580,3086101,297829,pv,1511606915
862615,4335288,1354236,pv,1511598886
80162,2032668,1080785,fav,1511820327
980338,866815,724320,pv,1511864854
292933,4132914,2465336,pv,1512140988
92496,4913622,285583,pv,1511776656
8825,2544617,982926,pv,1511922886
586981,614402,1879194,pv,1511974364
338854,3828284,4576874,pv,1511567773
753864,2209582,4170419,pv,1511998396
545738,1320123,4357323,pv,1511575057
402804,2016692,3274258,pv,1512155388
993155,3645304,2827444,fav,1511752055
61253,2603207,1080785,pv,1511686285
795936,2310020,2640118,pv,1511663251
618294,587954,410749,pv,1511968518
1006467,1053277,2520771,pv,1512311795
180751,11629,1080785,pv,1511850675
787514,4835056,149192,pv,1511945121
470735,4586415,2520377,pv,1511952399
847271,3099586,2520377,pv,1511704357
378938,4971224,2640118,pv,1511705111
809126,2774933,2293367,pv,1511758618
606713,1007138,4908092,pv,1511926296
818398,1323372,4882154,pv,1512014214
911490,253843,4152994,pv,1512190866
160481,2224205,4357323,pv,1511624350
60829,3493923,2578647,pv,1512217831
537084,5065028,4756105,cart,1512015110
872128,3464298,3800818,pv,1512026531
1017619,3243935,4145813,pv,1512315042
548843,3256064,1029459,pv,1511570103
223582,3585998,982926,pv,1511849877
544126,2225517,149192,pv,1512310728
679597,5096160,2355072,pv,1511612315
972601,3890110,4756105,pv,1512309757
34717,1604143,3004853,pv,1511795282
844989,682427,4708262,pv,1512263850
338546,3316701,1061857,pv,1511930215
503339,327954,3177764,pv,1511784739
36599,1579171,4129924,pv,1511719700
120118,3034295,4181361,pv,1511915053
935045,885933,3673501,pv,1512101074
177122,3322875,1029459,pv,1511923551
581944,4826288,2355072,pv,1512039988
688749,2368472,1851156,pv,1511886850
831907,1465979,4781613,pv,1511851655
256488,1961583,2735466,pv,1512133857
806479,866277,1879194,pv,1511702713
31044,1017957,2520377,pv,1512280208
136621,3858266,3002561,pv,1511948894
90116,3699891,384755,pv,1511877458
194333,265289,2174838,pv,1512067261
304215,1434990,2096639,pv,1512270453
343624,4960948,1320293,pv,1511825797
335581,2164474,4801426,pv,1511965238
346813,1983855,4719814,pv,1511882530
767419,2276953,3607361,pv,1511761094
1008830,1917326,3620161,pv,1511746170
922819,2558184,295183,pv,1511762601
209173,5047670,1051370,pv,1511711041
690109,696829,4173315,pv,1511879836
114119,3713574,4756105,pv,1511944154
691671,1979362,3015852,pv,1512030064
119793,1846439,4357323,pv,1512309235
249699,4918783,4756105,pv,1512278484
79408,1651002,4731191,pv,1512179777
694124,4532743,2640118,pv,1511760851
732263,2711347,970709,pv,1512174076
366032,4704775,1252230,pv,1511589328
43281,2168073,2091359,pv,1511686135
568326,3577609,4708262,pv,1511703021
405899,1818472,401357,pv,1512219357
898311,2443578,3616520,pv,1511772204
576275,1047926,3607361,pv,1511609319
474230,4013922,4145813,pv,1511873919
219507,1687234,1575622,pv,1512193487
748763,545613,165035,pv,1511752207
785494,14273,1827100,pv,1512229893
294345,106014,4339722,pv,1511878910
783994,530918,1467750,pv,1512274053
673050,1363761,154040,pv,1511707457
585990,1044152,1051370,cart,1511687628
997626,3996355,2096639,pv,1511740688
266850,785500,2920476,buy,1511788724
358069,2050602,3738615,pv,1512180708
572231,4347068,570735,pv,1512157465
763055,3238791,3738615,pv,1511621632
994339,3123241,4919077,pv,1512018806
864914,392833,1879194,pv,1511854963
955337,4153066,1102540,pv,1511627334
444126,3565467,2698437,pv,1511750137
491018,3157962,238434,pv,1511777057
442038,1419243,4756105,pv,1511575890
475547,2025813,2590256,pv,1511685530
939192,1341071,135038,pv,1512262714
822291,1664338,2982027,pv,1511790395
513669,3505757,4022701,pv,1511764773
36801,2329028,4145813,pv,1511943020
713480,5137322,2465336,pv,1511835641
761521,1483126,4643350,pv,1512312254
213230,2711413,4181361,pv,1512128490
876912,2475193,3158249,pv,1512042288
796293,1743138,2612425,pv,1512023592
438131,552244,2020240,pv,1511883169
912862,3799992,1568197,pv,1511769557
908521,492078,1526856,pv,1511829354
717656,2366768,1834026,pv,1511703791
263877,3630348,4145813,pv,1512284284
255518,3986838,2565645,pv,1511845894
100429,3146197,4391936,pv,1511852751
503225,1606670,4145813,cart,1511797404
51904,1944483,3999977,buy,1512114187
283598,1573735,982926,pv,1511758597
881130,2767355,4181361,pv,1512276366
246830,2255862,982926,cart,1512180846
159557,2258409,1320293,pv,1511939638
862899,926562,4145813,pv,1511669158
512119,2317682,4357323,pv,1511563027
466544,562326,2449009,pv,1512129339
840799,4584781,1446405,pv,1512244755
703912,4687838,3975787,pv,1511662799
833552,3333278,4148053,pv,1512047872
49833,2689612,1879194,pv,1511786504
852202,2369901,982926,pv,1511695838
972135,4364334,4217906,pv,1511873806
807136,2131436,634390,pv,1511854944
1012484,4336677,58498,pv,1512150202
110104,482160,4756105,pv,1511910232
319316,2983204,3448250,pv,1511869405
352742,2383347,1879194,pv,1512316401
621244,244784,4756105,pv,1512173508
323228,2978485,3607361,pv,1511768570
82784,4350119,3299155,pv,1511925543
571874,3033629,1568197,pv,1511558304
451206,2770018,2352202,pv,1512216389
164266,3790766,149192,pv,1511681479
544940,243625,1595193,buy,1512269571
960926,59982,2640118,cart,1511768375
877142,4513435,2558244,pv,1512043218
322132,1520382,4217906,pv,1511665798
650409,3453539,4145813,pv,1512190168
680321,1425126,982926,pv,1511863560
71960,142217,344833,pv,1512263961
644657,1506245,3155703,fav,1512136261
788028,4135732,2553450,pv,1511704789
849656,2787096,3738615,pv,1512178484
981838,4448484,2520771,pv,1511678685
816445,1729193,983613,pv,1512136231
499397,4531081,2748804,pv,1511614530
752988,3929596,4217906,pv,1511962707
336866,1668319,846990,pv,1511709376
149635,184590,133742,pv,1512095830
359061,1798334,2131531,pv,1512016803
186136,3374512,4818107,pv,1511617043
266258,4488087,3002561,pv,1512290693
624469,2972600,2355072,pv,1512126438
301950,1341460,772629,pv,1512228441
725622,1323657,4286569,pv,1512280409
306349,1643009,4357323,pv,1512123537
171100,3924301,2355072,pv,1511844887
995440,4920109,982926,pv,1512314496
372463,652985,2391785,pv,1512225753
653973,2380252,2735466,pv,1511898488
84572,1488422,1029459,pv,1511954193
274922,3443128,2131531,buy,1512229749
924319,4421280,5126058,buy,1512278846
858322,729001,901282,pv,1512227746
637931,1591862,1320293,pv,1512025820
763517,1584550,339305,pv,1512032976
570116,1926815,384755,pv,1511577891
540259,4438744,2529187,pv,1512218457
900320,3145265,672001,pv,1511853049
193111,3148234,2735466,pv,1511739992
404201,80486,4145813,pv,1511706623
128563,1865647,3607361,pv,1512035791
518242,2234240,886203,pv,1511846210
22334,4369327,4801426,pv,1511923486
220991,2011275,226341,pv,1511881251
422758,3633476,753984,pv,1512120362
226542,3697624,1297791,pv,1511964888
69325,2893432,3184456,fav,1511898340
912000,4424456,5053508,pv,1512130826
292572,1663614,1051370,pv,1512228391
1017381,809748,4217906,pv,1511570912
852934,902991,2316980,pv,1512268976
51449,4782588,1299190,pv,1511946878
392154,4995850,4756105,pv,1512104634
951560,920078,3607361,pv,1512110803
172175,1960841,2982027,pv,1512058059
369055,4698592,2939262,pv,1512045213
310597,4568476,2736436,pv,1511699095
360902,4957841,1879194,pv,1511702845
8816,131176,381850,pv,1511857309
717321,1221604,285583,pv,1511591842
878606,5161518,4069500,pv,1511615932
954784,262985,1320530,pv,1512195159
156535,1867670,4643350,pv,1512044258
932356,4358362,2590256,pv,1511602826
812759,555775,4217906,pv,1511663808
52392,1774035,4181361,pv,1512271686
438259,4986299,982926,pv,1511750927
495635,189488,1029459,pv,1512313304
38172,4988981,982926,pv,1512118545
835715,3470449,3607361,pv,1512031370
740742,1365420,4993094,pv,1512165427
744859,1214537,149192,pv,1511570136
144068,2636059,401357,pv,1512218495
411700,3514568,570735,pv,1511600302
775301,949889,2457421,pv,1511694537
969090,3171969,3738615,pv,1511710260
695873,1639036,2735466,pv,1511835900
554766,678437,2355072,pv,1512311706
866111,2012556,2520771,pv,1511698249
93682,3300853,4069500,pv,1512281333
641779,371101,4242717,pv,1511712150
404619,4452161,3002561,pv,1511602763
331352,1290908,3189162,pv,1511733879
1017173,288891,3004853,pv,1512265166
978380,2633605,2459106,pv,1511943230
285236,4137892,2520377,pv,1512286187
928148,4383742,4756105,pv,1512292901
68046,4849721,4756105,pv,1511687622
281741,4725253,2355072,pv,1511821617
1006489,4975508,4071732,pv,1512127732
807078,332079,3607361,pv,1511705216
475268,1075959,3738615,pv,1512094341
118269,4976604,155172,pv,1512096325
882599,283450,2383838,pv,1512126105
963569,838353,4138583,pv,1511756253
706835,1155995,4756105,pv,1512281903
334427,2598656,2202384,pv,1512200374
947582,4717216,4882154,pv,1511696694
168729,4460042,2520377,pv,1512314346
40705,316717,845650,pv,1511768718
833026,3844429,1320293,pv,1512137872
831104,3544815,2355072,pv,1512218936
340069,2965559,149192,pv,1511543456
427662,833841,2520377,pv,1511874189
1010702,1307281,4801426,pv,1511770335
403880,4051173,2465336,pv,1511794415
401716,2966790,2462567,pv,1512141058
568367,1028972,4756105,pv,1511594966
181182,285965,2191219,pv,1511702627
321492,4018623,1320293,pv,1511577861
975616,3482593,1320530,pv,1512215429
933829,4630598,2304296,pv,1511965086
489236,3544785,1879194,pv,1512221839
377288,1505614,2131531,pv,1512223355
639950,4097833,4801426,pv,1512254569
525976,4200603,2096639,pv,1511994177
458763,4290022,4756105,pv,1512230224
99553,4572808,2520377,fav,1512248085
500445,1999977,982926,pv,1511682059
661550,3158683,4238676,pv,1511604594
851597,3288602,3607361,pv,1511590868
48258,3492994,1320293,pv,1512138272
169803,1308836,2520377,pv,1511563814
162476,4421001,200278,pv,1512120730
913518,1649730,3002561,pv,1512200906
997256,4901069,3459125,pv,1511628280
989749,1892478,4633953,pv,1512196398
107078,4596240,2885642,pv,1512229710
132180,2806582,1787510,pv,1512306731
157334,451147,866301,pv,1511873542
455891,1932501,2355072,pv,1511599079
275281,1044130,4170419,cart,1511871069
192546,1477536,4756105,pv,1512124757
457151,2680761,982926,fav,1512279664
44920,1242763,171529,pv,1511843247
68531,4992811,2520377,pv,1511614047
255405,4460340,4145813,pv,1512001220
852506,3545997,337243,pv,1511686359
995655,2082821,316352,pv,1511845876
436348,4479133,4217906,pv,1512197884
843587,4834449,2520377,pv,1511873904
341567,2438995,3604509,pv,1512124324
270974,680118,1299190,pv,1512056392
851145,4247690,4022701,pv,1511787516
914617,4771519,4181361,pv,1511755345
954468,1232201,2815065,pv,1512128771
468397,1609266,4446527,pv,1512176515
313457,3795288,1278525,pv,1512054274
162663,4969042,4936889,pv,1511920328
667401,2434327,119741,pv,1512277550
209612,3090537,3371868,pv,1512183302
653100,2398103,570735,pv,1512177616
415589,1410361,2812445,pv,1512232121
751069,3112570,2578647,cart,1512057089
94572,3264406,154040,pv,1511573641
737565,1227313,1320293,pv,1511668252
391256,3877044,2452793,pv,1511607833
487756,780508,1080785,pv,1512087896
719260,4223003,2916675,pv,1511574782
463073,4145045,4509358,pv,1511796481
464602,2936963,2520377,pv,1512225976
887210,3549721,4450414,pv,1511637774
310937,1609266,4446527,pv,1511851794
123498,4868226,154040,pv,1512288418
634733,4378498,4357323,pv,1512301415
448387,4814106,1121141,pv,1512000648
660367,5053630,2131531,pv,1512063094
209209,3499504,4285553,pv,1512280529
433775,3984220,411153,pv,1511945697
162516,3416936,383749,pv,1512292596
440046,3682208,4217906,pv,1512278509
453640,4847828,2355072,pv,1511617961
590860,1425150,3879308,pv,1511962761
805721,4352503,2828436,pv,1511789906
23513,1455200,4756105,pv,1512133507
8373,3789396,1029459,pv,1512290867
333198,2777040,4869837,pv,1512176374
808522,2291685,3582485,pv,1512308456
834215,1458251,4181361,pv,1512299468
602188,3479615,3112817,pv,1511880351
432052,2201799,2188684,pv,1511752582
626232,3662153,982926,pv,1511766458
172661,1613285,3607361,fav,1512081798
469079,1631049,4170419,pv,1511720656
913440,1226486,431452,pv,1511969407
65488,4642776,4756105,pv,1512197504
93220,1799322,3002561,pv,1511773413
624695,2898014,982926,pv,1512144195
342544,988412,5053508,pv,1512054185
654432,2755720,154040,pv,1511955752
880464,4157274,4145813,pv,1512108321
357629,3893719,3923569,pv,1512283593
721369,3832388,570735,pv,1512257170
808302,4667118,431452,cart,1512302755
889582,2861020,2355072,pv,1511879146
1016332,1345362,2920476,pv,1512060371
975808,3244675,2331312,pv,1511743484
880134,1413417,5146409,pv,1511866916
259179,861340,5053508,buy,1511947043
979633,4879534,2520771,pv,1512138694
756654,4916052,2096639,pv,1511644563
65556,1981381,3102419,pv,1511921599
33419,426759,1464116,pv,1511680140
410380,424424,4244990,pv,1512212387
158684,1911108,149192,pv,1512042805
792024,3178180,883960,pv,1511741799
413521,2834149,3607361,pv,1511964584
390416,1823596,570735,pv,1511964678
985630,1758905,3867633,pv,1512034043
661189,4040224,2164274,pv,1511595573
951,2381684,2735466,pv,1511918397
962382,4974340,4558987,pv,1511660241
810371,1477264,542908,pv,1511711202
133663,3200221,4163659,pv,1511706384
478058,4854967,1158475,pv,1511997869
349428,4612621,4170419,pv,1512005425
113279,3462233,3123187,cart,1511851219
512858,3301804,4170419,pv,1512043362
334883,2541613,2131531,pv,1511595645
950695,5023020,84264,pv,1512211702
395968,4169972,1506018,pv,1511832587
97343,407610,982926,fav,1511838073
99686,2832045,753984,pv,1512216022
313816,2804899,3607361,pv,1512104937
671874,4287707,3100759,pv,1511965839
983700,479253,149192,pv,1512307782
383084,1440295,1297791,pv,1512314945
272300,1084490,4217906,pv,1511931232
26224,98777,3002561,pv,1511679807
261006,2888180,866301,pv,1512270509
375922,2863516,4756105,pv,1512106033
734668,3414545,2778281,pv,1511619745
202911,5129942,4756105,pv,1512308728
45352,2872951,4145813,pv,1511707294
164828,186855,982926,pv,1511792110
718187,1264971,2462567,pv,1511565438
778830,2742993,2066955,pv,1511954311
601565,2411646,3738615,pv,1512210103
554816,4654050,238434,pv,1511692489
765314,3899971,1080785,pv,1512181156
578340,2790543,3158249,pv,1512180297
505398,2958121,2457421,pv,1512214078
516251,1142018,982926,cart,1512043870
634197,1981006,2885642,buy,1512091022
586667,1023249,3369303,pv,1511828801
763692,2919044,237446,pv,1511609059
353035,2008710,982926,pv,1511653603
513379,2091330,4801426,pv,1512307383
886236,4936406,237446,pv,1511612544
477937,3943756,1521931,pv,1512215344
525030,3672152,4145813,pv,1511768270
290266,3855546,4181361,pv,1511678618
179766,1525797,2419959,pv,1511598353
648942,5142477,2892802,pv,1511565518
260359,1333319,791327,pv,1511610315
691217,3292338,3607361,pv,1511997617
489355,4213873,2174838,pv,1511845724
523825,2644960,3607361,pv,1511801739
53565,2407299,4756105,pv,1511793684
972566,360972,1986754,pv,1512029711
738114,4529144,982926,pv,1511946994
2523,1595279,1074254,cart,1512258323
511442,4052976,4436461,pv,1511854770
1006716,2106637,3839657,pv,1511923354
734203,4086586,1787510,pv,1512031340
953482,2757573,405755,pv,1512178209
1661,3516426,2202384,cart,1512049706
92640,2449394,4789432,pv,1512218134
227373,1398614,2640118,pv,1512045715
589777,2633252,4217906,cart,1511658057
381466,2577057,1575622,pv,1512295382
148621,3200560,1568197,pv,1511759063
645492,1340005,366112,pv,1511834668
438258,4412260,2342116,pv,1512116943
591347,4211339,4756105,pv,1511770487
588688,2654826,4801426,fav,1511588253
851554,3262015,4145813,pv,1511706041
991965,2164684,2355072,fav,1511630478
29319,2654090,344833,fav,1511571660
455213,1560266,339580,cart,1511953438
986181,1323202,4145813,pv,1511845069
351407,2433587,3758226,cart,1511573387
340341,2644528,4069500,pv,1511677746
903594,3990469,4256011,pv,1512270467
276940,1096047,1320293,pv,1511707438
437196,2996620,924708,pv,1511624540
147183,1592775,3598912,pv,1511637678
621774,2248160,1628899,pv,1511753268
512109,3569047,149192,pv,1512296552
713412,3176634,2558244,pv,1511606320
110441,3862028,546816,pv,1512053904
284286,1884430,5046132,pv,1512206888
389834,1935315,119741,pv,1511682314
586375,2229952,4643350,pv,1512290147
755656,5118314,1964754,fav,1512273791
918968,833294,2465336,pv,1511882317
661808,4695511,102272,pv,1511579808
333428,3566138,807138,pv,1512045854
894531,703256,672001,pv,1512176717
1009358,2757397,4145813,pv,1511963957
597928,383719,3430419,pv,1512228912
560561,2936341,3681810,pv,1512208011
64768,1364114,4801426,pv,1511695893
603395,3652676,965809,pv,1512009149
373190,825145,3738615,pv,1512135361
50996,2163906,2156574,pv,1511856552
762438,95843,1464116,pv,1511591620
213418,4530922,2321441,pv,1512190621
128498,4378665,927764,cart,1511679335
279974,588332,982926,pv,1512047020
59955,399150,1080785,pv,1511741767
180476,3538816,344833,pv,1512139087
49048,3719698,4173315,pv,1511880799
188701,2982022,4756105,fav,1512269823
557206,1184265,982926,pv,1512044257
844760,4023438,2465336,pv,1512233441
275977,2952341,2555621,pv,1512218861
753734,4771296,1548278,pv,1511707154
345668,2943413,3607361,pv,1511924901
675182,806427,2735466,cart,1512269292
288504,4687931,2735466,pv,1512183842
869844,4237759,4818107,pv,1512152736
400235,4509102,672001,pv,1511871058
179190,2469785,3738615,pv,1512221383
933470,195491,2972679,pv,1512303617
941444,2981526,4633953,pv,1511892723
1008628,4036314,1859277,pv,1512307651
27166,3626835,4217906,cart,1512087134
503648,3542766,384755,cart,1511885115
586535,3653625,1817004,pv,1512111333
164661,3507401,1080785,pv,1511842007
83445,2673356,2228184,pv,1512060588
715752,296749,3607361,pv,1511939328
314306,1349100,2355072,pv,1511940151
374909,3160873,1320293,pv,1511583995
770731,3901679,2520377,pv,1511771595
70360,457212,3214361,pv,1512118823
341330,1018282,3320579,pv,1512268713
288123,3918562,2228184,pv,1511681170
501858,1909837,2966276,pv,1511935741
621486,554626,401357,pv,1511623378
392544,2459027,4602841,pv,1511765058
311419,1971928,1299190,cart,1511619113
102619,2765203,2640118,pv,1511881828
356488,320299,3797203,pv,1511707357
902763,1353580,753984,pv,1511711998
563544,512490,2540093,pv,1512020829
870380,2218440,3404739,pv,1511761720
616695,461966,4697972,pv,1512057816
189422,1846785,3952744,pv,1512143120
693549,1916853,2355072,pv,1512026295
854243,2672469,2558244,pv,1511987607
32050,3804862,634390,pv,1512257222
21032,2016790,1320293,pv,1511750276
24737,1993449,154040,pv,1511877703
158249,4112654,4284875,fav,1511760544
222520,2190870,3738615,pv,1512307487
634497,945561,2314022,pv,1512278643
556030,1408491,1789614,pv,1512013032
387919,3033875,3738615,pv,1512053131
909436,3472936,3607361,pv,1512017916
661098,98780,903809,fav,1511855164
179561,3898074,2520771,cart,1511693179
921508,4848388,4789432,pv,1511591390
269145,379780,2355072,pv,1511751735
889893,4777442,3607361,cart,1511853205
203822,3649385,3767409,cart,1511610086
139927,4890429,982926,pv,1512194868
73450,4737166,4222240,pv,1511934223
747546,2006527,4145813,pv,1512223915
560794,3565945,4756105,pv,1512005136
853450,4471358,3002561,pv,1511774796
260234,2849849,2479420,pv,1511870311
460612,124097,941949,pv,1511702522
826760,55449,1609851,pv,1511823250
496970,4940292,4145813,pv,1511969279
877419,158070,5053508,pv,1511848014
903376,3875364,1575622,pv,1512093600
295102,2934569,2735466,pv,1512208574
916960,1152367,4756105,cart,1511699120
164775,2606602,4181361,pv,1511845276
817014,3290706,4804883,pv,1512141115
594879,3897577,570735,pv,1512126868
853508,2205131,323851,cart,1511886894
608056,5148269,856718,pv,1511965972
758065,4914957,2520771,pv,1511708455
75335,2265235,1879194,cart,1511939035
77498,5029927,1879194,pv,1511914287
347477,1429226,4894095,fav,1512231114
880331,3668710,154040,pv,1511985655
342029,2448602,1817004,pv,1511604444
430221,1692119,3738615,cart,1512131029
24807,4824642,4801426,pv,1512092416
376652,4685669,182358,pv,1512132304
244889,1148227,3299155,pv,1511605034
508603,568822,2087597,pv,1511681662
234476,19002,3002561,pv,1511639283
661599,3495412,4801426,pv,1512301467
52386,4975426,570735,pv,1511845042
872072,3169628,4756105,pv,1512228203
553665,3557636,982926,pv,1512126549
586756,3234500,1879194,pv,1511963004
676308,3657238,4801426,pv,1511917376
656634,682202,4756105,pv,1512307012
55424,1084714,212449,pv,1511677530
410377,4438778,2355072,pv,1512277572
888734,1782258,2520377,pv,1511576451
900677,4682431,3607361,pv,1512029795
674433,304260,3607361,pv,1511608390
307300,341488,3108044,pv,1511660598
433525,645171,4145813,pv,1511607782
361317,548636,672001,pv,1511682708
167263,3064404,476283,pv,1511864057
231516,4015566,4145813,pv,1512003255
399692,4360570,3189162,pv,1511781397
403665,4203157,1029459,pv,1511634463
87722,4504109,1573426,pv,1511881914
11026,3482593,1320530,pv,1512294222
42331,3611109,1737857,pv,1511945751
958176,3747054,3108044,pv,1512289672
620436,1145678,3299155,pv,1512221762
367724,4563395,4145813,pv,1511833485
99638,849445,3160926,pv,1512121272
407535,2842977,2558244,pv,1512195136
982693,1349772,982926,pv,1511674196
869393,1036317,3102419,pv,1512190224
458608,4493450,4756105,pv,1512047640
576440,716098,4145813,pv,1512098329
824152,3874884,3898483,pv,1511774106
284684,2375169,1288487,pv,1511710616
143380,3663217,883960,pv,1512148828
189886,3654437,3886822,pv,1511651183
473763,4764619,4145813,fav,1511709450
339759,2311359,4643350,pv,1511621691
553614,3317742,2288113,pv,1511599610
800108,2448317,235534,pv,1511958530
634895,1217063,3673501,pv,1512035088
731179,1085856,4756105,pv,1512015725
654602,3813984,1299190,pv,1512306422
437641,1461248,4039865,pv,1511925708
901914,4913076,2678261,pv,1511946557
378953,3936031,4350978,pv,1512035061
849428,1043864,2301954,pv,1512314619
506215,3642770,4470576,pv,1511676655
133438,354890,611849,pv,1512105358
1015304,3972895,1051370,pv,1511565771
189503,138964,3607361,pv,1511832174
468380,2623664,4170419,fav,1511764262
430163,4744968,3738615,pv,1511981256
68302,5128080,2465336,cart,1511660256
113314,4253296,1299190,pv,1511791501
8453,3387586,1646753,pv,1511966372
949340,1775216,2355072,pv,1511788780
506254,656733,2629787,pv,1511606811
424200,487127,562672,pv,1512129056
254584,2442293,4151801,pv,1511939645
413220,741813,4643350,pv,1511919779
672771,3406401,128357,pv,1512309479
511048,3798370,3738615,pv,1511576936
188101,164383,2465336,pv,1511826812
1000465,1777338,4756105,pv,1511879383
806766,4731332,1216617,pv,1511605799
959674,714968,4690421,pv,1512027178
26770,1479178,1879194,pv,1512187504
766703,402636,366112,cart,1512142218
890295,4803919,4918438,pv,1511671283
150820,4267855,1568197,pv,1512275052
181363,4295026,3607361,pv,1511565773
140877,2068874,672001,pv,1512115314
137024,2576690,4989387,pv,1512202538
748441,4922985,2920476,pv,1511704484
764819,4744286,1689624,pv,1511719236
939558,3886242,58498,pv,1512117684
116393,2536376,2792484,pv,1512136693
62618,3952927,3160926,pv,1511786647
676311,3145833,2440115,pv,1512268469
261714,3703858,982926,pv,1512223113
56894,3049368,240681,pv,1512239047
485537,3314018,3724091,pv,1512291894
528898,3313484,715487,pv,1511619123
975796,1637224,2926020,pv,1512048773
349726,3191546,149192,pv,1511703406
180995,1692600,1029459,cart,1512218576
950049,1968385,1875258,pv,1512018603
349742,451991,3065645,pv,1512143734
375176,1567247,982926,pv,1512185039
379546,1255428,3425243,pv,1511605330
985991,816754,4801426,pv,1511661324
93186,2068018,753984,pv,1511678334
118114,1699547,154040,pv,1511622226
414663,3622424,4894095,pv,1512311060
808676,2493298,882095,pv,1512184683
783271,1723622,4022701,pv,1511585357
439240,359506,4801426,fav,1512188157
226985,4492819,4145813,pv,1512113463
171179,1282510,2520377,pv,1511867211
355073,3086471,245312,pv,1512126361
454882,3240924,1859277,pv,1511694702
507898,3401529,2228184,pv,1511611228
197769,4097402,3002561,pv,1512197705
132899,4429996,2465336,pv,1511790264
897444,3562114,982926,pv,1512118975
864012,3534400,1320293,pv,1511921920
333841,761534,4170419,pv,1511852837
933815,369599,4145813,pv,1511757801
336025,363608,1010656,pv,1511870411
682103,1856026,2528824,pv,1511786356
792681,2895100,4022701,pv,1511590660
1004501,4255837,1125862,pv,1511830598
416156,3180015,2419959,pv,1512207277
756869,9048,154040,pv,1512273847
107574,2919630,2778281,pv,1511947265
515471,2269697,2926020,pv,1511702965
624485,1355992,2204852,pv,1512228465
954123,1731807,982926,pv,1512287813
224600,5111655,2735466,pv,1512048233
825996,1201116,2465336,pv,1512121470
852418,2471708,4958794,pv,1512239219
333453,4854011,3999977,pv,1512309789
76939,3072295,4329518,fav,1511680078
385860,4226209,3004853,fav,1511931128
463776,378225,4069500,pv,1512184956
964669,3106864,1467750,pv,1512118431
618774,2756899,149192,pv,1511769894
727424,2867352,383530,pv,1511992021
471010,2222180,4217906,fav,1511598997
609238,434500,1852398,pv,1512229933
534508,3601954,2367907,pv,1511945077
549826,2295261,3587108,pv,1511938333
50696,2186275,4357323,pv,1511788305
717974,2665841,3738615,pv,1512218618
67922,4156017,4134062,pv,1511628788
42110,1543559,982926,pv,1511765297
166985,566065,4540978,pv,1512301098
321924,4941649,2355072,pv,1512228802
135097,1639650,154040,pv,1511929005
465767,3965153,3160926,buy,1512264903
325640,1888877,1009182,pv,1512232796
197867,687256,2558244,pv,1511708125
440511,2584131,3645362,pv,1511586041
379152,1264568,4756105,pv,1512047448
434381,2262493,3091480,pv,1512205020
1014782,2687065,3102419,pv,1511595155
1010252,3899051,3829657,pv,1512282292
415987,762707,1154246,pv,1512240651
242604,1348308,982926,pv,1511953164
247180,947861,149192,cart,1511544025
483240,4577620,4217906,pv,1511795779
795442,1474140,5039255,pv,1511959425
183682,1584827,4756105,pv,1511943415
745299,3189426,800581,cart,1511763688
416527,3882488,570735,pv,1511966700
701068,4606049,685330,pv,1512191145
4157,2108999,2355072,pv,1512195414
822591,128360,384755,pv,1511615227
794105,801278,3002561,pv,1511752931
155819,1012569,982926,pv,1511637760
307801,1869957,1029459,pv,1511616155
953818,357758,1859277,pv,1512088649
681077,3721784,668498,cart,1512222739
706262,113047,2885642,pv,1511759608
771710,2490471,2520771,buy,1512114493
646051,961535,1051370,pv,1512205834
567102,4514696,3158249,pv,1511585007
116325,2470483,4643350,pv,1511766901
817605,3298016,3158249,pv,1512016265
582724,363858,2735466,pv,1512223876
475083,1228907,4643350,cart,1512203288
605838,2995852,982926,fav,1511754807
421247,4558933,383749,pv,1511948731
803068,4384403,210544,pv,1512229250
106903,954365,2085893,pv,1512292729
531547,4755637,3607361,pv,1511750114
394177,999391,3007355,pv,1512050152
345410,2324177,3483675,pv,1512108620
515333,3942202,4830058,pv,1511681893
491890,4843505,2640118,pv,1511922700
266852,4457276,1216617,pv,1511943638
135426,2730052,4640311,cart,1511682126
892590,848152,2640118,pv,1511888193
900165,894257,4924524,pv,1512207571
565959,900907,171529,pv,1511963071
657826,4176580,2355072,cart,1511877608
74940,4157274,4145813,pv,1512305097
482804,929883,4643350,pv,1511819503
770859,1206217,4533189,pv,1511736937
952455,4490424,4983640,fav,1511823202
761168,2306757,2355072,pv,1511691037
798254,3504902,3975787,pv,1512090398
829038,1967780,405755,pv,1512140061
5821,3348558,1080785,pv,1511583512
598022,2467545,1416713,pv,1511617564
553760,5109707,3673501,pv,1512210666
198532,3675281,3715096,pv,1511858817
823358,3263726,3504022,pv,1512102084
364560,1162609,2465336,pv,1511763460
970581,4680335,3985610,pv,1511663751
895856,1462678,4458428,pv,1511845882
